report_id,report_date,strategy,direction,card_entry_mode,card_entry,stop_loss,tp1,tp2,tp3,card_R_points,management,window_session,fill_status,fill_time_broker,fill_price,unit,exit_price,exit_time_broker,exit_reason,R_window,R_points_window,notes
SPX-2026-06-19,2026-06-19,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7475.58,7450.57,7500.6,7525.6,7561.0,25.01,3 units; Unit3 SL->entry+0.2R (7480.58) on TP2 fill; runner to pivot R3,2026-06-22,FILLED,2026-06-22 06:45:00,7475.58,Unit 1,7500.6,2026-06-22 09:30:00,TP1 reached | touched inside window,1.0,25.01,
SPX-2026-06-19,2026-06-19,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7475.58,7450.57,7500.6,7525.6,7561.0,25.01,3 units; Unit3 SL->entry+0.2R (7480.58) on TP2 fill; runner to pivot R3,2026-06-22,FILLED,2026-06-22 06:45:00,7475.58,Unit 2,7525.6,2026-06-22 16:30:00,TP2 reached | touched inside window,2.0,25.01,
SPX-2026-06-19,2026-06-19,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7475.58,7450.57,7500.6,7525.6,7561.0,25.01,3 units; Unit3 SL->entry+0.2R (7480.58) on TP2 fill; runner to pivot R3,2026-06-22,FILLED,2026-06-22 06:45:00,7475.58,Unit 3,7480.58,2026-06-22 17:30:00,BE+/-0.2R trail hit after TP2 fill | touched inside window,0.2,25.01,
SPX-2026-06-19,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7512.0,7478.0,7546.0,7580.0,7620.0,34.0,3 units; on 100%-ext break U3 stop -> halfway entry-to-anchor,2026-06-22,NO FILL,,,All units,,,level 7512.0 not reached in the 06:45-08:45 window on 2026-06-22 (window range 7468.3-7486.5); order expires.,0.0,,
SPX-2026-06-24,2026-06-24,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-25,FILLED,2026-06-25 06:45:00,7407.3,Unit 1,7470.17,2026-06-30 16:45:00,stopped out (TP1 not reached) | market at window open 06:45,-1.0,62.87,entry ref 7365.17 vs window fill 7407.3 (+42.1)
SPX-2026-06-24,2026-06-24,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-25,FILLED,2026-06-25 06:45:00,7407.3,Unit 2,7470.17,2026-06-30 16:45:00,stopped out (TP2 not reached) | market at window open 06:45,-1.0,62.87,entry ref 7365.17 vs window fill 7407.3 (+42.1)
SPX-2026-06-24,2026-06-24,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-25,FILLED,2026-06-25 06:45:00,7407.3,Unit 3,7377.2,2026-06-25 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,0.479,62.87,entry ref 7365.17 vs window fill 7407.3 (+42.1)
SPX-2026-06-24,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),SHORT,SELL LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-25,FILLED,2026-06-25 06:45:00,7407.3,Unit 1,7320.0,2026-06-26 05:45:00,TP1 reached | marketable at window open (level already breached) - filled at open,1.069,81.7,
SPX-2026-06-24,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),SHORT,SELL LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-25,FILLED,2026-06-25 06:45:00,7407.3,Unit 2,7489.0,2026-06-30 18:45:00,stopped out (TP2 not reached) | marketable at window open (level already breached) - filled at open,-1.0,81.7,
SPX-2026-06-24,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),SHORT,SELL LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-25,FILLED,2026-06-25 06:45:00,7407.3,Unit 3,7489.0,2026-06-30 18:45:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,81.7,
SPX-2026-06-24,2026-06-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),SHORT,SELL LIMIT,7453.0,7545.0,7349.0,7270.0,7188.0,92.0,3 units; 3A structural runner override on 100%-ext break,2026-06-25,NO FILL,,,All units,,,level 7453.0 not reached in the 06:45-08:45 window on 2026-06-25 (window range 7402.1-7418.6); order expires.,0.0,,
SPX-2026-06-25,2026-06-25,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,All units,,,SUPPRESSED by card: direction score |-0.21| below the 0.25 conviction threshold.,0.0,,
SPX-2026-06-25,2026-06-25,"Trade 2 - Pivot (range fade, sell limit daily R1)",SHORT,SELL LIMIT,7403.21,7430.0,7379.51,7355.8,7334.51,27.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-26,NO FILL,,,All units,,,level 7403.21 not reached in the 06:45-08:45 window on 2026-06-26 (window range 7307.5-7328.3); order expires.,0.0,,
SPX-2026-06-25,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,2026-06-26,FILLED,2026-06-26 06:45:00,7312.6,Unit 1,7318.0,2026-06-26 06:45:00,TP1 reached | marketable at window open (level already breached) - filled at open,-0.075,72.4,entry ref 7346.0 vs window fill 7312.6 (-33.4) | TP1 already behind price at fill
SPX-2026-06-25,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,2026-06-26,FILLED,2026-06-26 06:45:00,7312.6,Unit 2,7309.98,2026-06-26 06:45:00,TP2 reached | marketable at window open (level already breached) - filled at open,0.036,72.4,entry ref 7346.0 vs window fill 7312.6 (-33.4) | TP1 already behind price at fill
SPX-2026-06-25,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,2026-06-26,FILLED,2026-06-26 06:45:00,7312.6,Unit 3,7385.0,2026-06-26 18:30:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,72.4,entry ref 7346.0 vs window fill 7312.6 (-33.4) | TP1 already behind price at fill
SPX-2026-06-26,2026-06-26,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-29,NO FILL,,,All units,,,level 7336.8 not reached in the 06:45-08:45 window on 2026-06-29 (window range 7381.5-7399.5); order expires.,0.0,,
SPX-2026-06-26,2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-29,FILLED,2026-06-29 06:45:00,7382.5,Unit 1,7465.61,2026-06-30 16:45:00,stopped out (TP1 reached later at 2026-07-29 22:45:00) | marketable at window open (level already breached) - filled at open,-1.0,83.11,
SPX-2026-06-26,2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-29,FILLED,2026-06-29 06:45:00,7382.5,Unit 2,7465.61,2026-06-30 16:45:00,stopped out (TP2 not reached) | marketable at window open (level already breached) - filled at open,-1.0,83.11,
SPX-2026-06-26,2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-29,FILLED,2026-06-29 06:45:00,7382.5,Unit 3,7465.61,2026-06-30 16:45:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,83.11,
SPX-2026-06-26,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),SHORT,SELL LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,3 units; 3A structural override at 100%-ext break,2026-06-29,NO FILL,,,All units,,,level 7411.91 not reached in the 06:45-08:45 window on 2026-06-29 (window range 7381.5-7399.5); order expires.,0.0,,
SPX-2026-06-29,2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-06-30,FILLED,2026-06-30 06:45:00,7449.7,Unit 1,7558.0,2026-07-10 17:00:00,stopped out (TP1 not reached) | market at window open 06:45,-1.0,108.3,entry ref 7354.0 vs window fill 7449.7 (+95.7)
SPX-2026-06-29,2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-06-30,FILLED,2026-06-30 06:45:00,7449.7,Unit 2,7558.0,2026-07-10 17:00:00,stopped out (TP2 not reached) | market at window open 06:45,-1.0,108.3,entry ref 7354.0 vs window fill 7449.7 (+95.7)
SPX-2026-06-29,2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-06-30,FILLED,2026-06-30 06:45:00,7449.7,Unit 3,7487.2,2026-06-30 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,-0.346,108.3,entry ref 7354.0 vs window fill 7449.7 (+95.7)
SPX-2026-06-29,2026-06-29,Trade 2 - Pivot (sell stop below daily S1),SHORT,SELL STOP,7296.6,7389.4,7301.2,7274.7,7248.3,93.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner toward pivot P,2026-06-30,NO FILL,,,All units,,,level 7296.6 not reached in the 06:45-08:45 window on 2026-06-30 (window range 7447.2-7459.9); order expires.,0.0,,
SPX-2026-06-29,2026-06-29,"Trade 3C - Momentum-Breakout (sell stop, conditional)",SHORT,SELL STOP,7209.9,7349.7,7050.0,6950.0,6900.0,140.0,3 units; structural runner,2026-06-30,NO FILL,,,All units,,,level 7209.9 not reached in the 06:45-08:45 window on 2026-06-30 (window range 7447.2-7459.9); order expires.,0.0,,
SPX-2026-06-30,2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354.0,7500.0,7208.0,7062.0,7186.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-07-01,FILLED,2026-07-01 06:45:00,7475.8,Unit 1,7500.0,2026-07-01 17:15:00,stopped out (TP1 not reached) | market at window open 06:45,-1.0,24.2,entry ref 7354.0 vs window fill 7475.8 (+121.8)
SPX-2026-06-30,2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354.0,7500.0,7208.0,7062.0,7186.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-07-01,FILLED,2026-07-01 06:45:00,7475.8,Unit 2,7500.0,2026-07-01 17:15:00,stopped out (TP2 not reached) | market at window open 06:45,-1.0,24.2,entry ref 7354.0 vs window fill 7475.8 (+121.8)
SPX-2026-06-30,2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354.0,7500.0,7208.0,7062.0,7186.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-07-01,FILLED,2026-07-01 06:45:00,7475.8,Unit 3,7500.0,2026-07-01 17:15:00,stopped out | market at window open 06:45,-1.0,24.2,entry ref 7354.0 vs window fill 7475.8 (+121.8)
SPX-2026-06-30,2026-06-30,Trade 2 - Pivot (sell stop below P),SHORT,SELL STOP,7350.0,7369.0,7333.0,7322.0,7311.0,19.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-01,NO FILL,,,All units,,,level 7350.0 not reached in the 06:45-08:45 window on 2026-07-01 (window range 7472.8-7481.3); order expires.,0.0,,
SPX-2026-06-30,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,2026-07-01,FILLED,2026-07-01 06:45:00,7475.8,Unit 1,7500.0,2026-07-01 17:15:00,stopped out (TP1 reached later at 2026-07-23 18:00:00) | marketable at window open (level already breached) - filled at open,-1.0,24.2,entry ref 7420.0 vs window fill 7475.8 (+55.8)
SPX-2026-06-30,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,2026-07-01,FILLED,2026-07-01 06:45:00,7475.8,Unit 2,7500.0,2026-07-01 17:15:00,stopped out (TP2 reached later at 2026-07-29 22:30:00) | marketable at window open (level already breached) - filled at open,-1.0,24.2,entry ref 7420.0 vs window fill 7475.8 (+55.8)
SPX-2026-06-30,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,2026-07-01,FILLED,2026-07-01 06:45:00,7475.8,Unit 3,7500.0,2026-07-01 17:15:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,24.2,entry ref 7420.0 vs window fill 7475.8 (+55.8)
SPX-2026-07-01,2026-07-01,Trade 1 - Daily Directional (buy limit daily P),LONG,BUY LIMIT,7413.0,7377.0,7449.0,7485.0,7520.0,36.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stop at session close + 3xATR cap,2026-07-02,NO FILL,,,All units,,,level 7413.0 not reached in the 06:45-08:45 window on 2026-07-02 (window range 7488.8-7503.3); order expires.,0.0,,
SPX-2026-07-01,2026-07-01,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7413.0,7382.0,7444.0,7472.0,7531.0,31.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-07-02,NO FILL,,,All units,,,level 7413.0 not reached in the 06:45-08:45 window on 2026-07-02 (window range 7488.8-7503.3); order expires.,0.0,,
SPX-2026-07-01,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7446.0,7401.0,7491.0,7500.0,7531.0,45.0,3 units; 3A structural runner override on 100%-ext break,2026-07-02,FILLED,2026-07-02 06:45:00,7500.2,Unit 1,7491.0,2026-07-02 06:45:00,TP1 reached | marketable at window open (level already breached) - filled at open,-0.093,99.2,entry ref 7446.0 vs window fill 7500.2 (+54.2) | TP1 already behind price at fill | TP2 already behind price at fill
SPX-2026-07-01,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7446.0,7401.0,7491.0,7500.0,7531.0,45.0,3 units; 3A structural runner override on 100%-ext break,2026-07-02,FILLED,2026-07-02 06:45:00,7500.2,Unit 2,7500.0,2026-07-02 06:45:00,TP2 reached | marketable at window open (level already breached) - filled at open,-0.002,99.2,entry ref 7446.0 vs window fill 7500.2 (+54.2) | TP1 already behind price at fill | TP2 already behind price at fill
SPX-2026-07-01,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7446.0,7401.0,7491.0,7500.0,7531.0,45.0,3 units; 3A structural runner override on 100%-ext break,2026-07-02,FILLED,2026-07-02 06:45:00,7500.2,Unit 3,7531.0,2026-07-02 16:45:00,runner target reached | marketable at window open (level already breached) - filled at open,0.31,99.2,entry ref 7446.0 vs window fill 7500.2 (+54.2) | TP1 already behind price at fill | TP2 already behind price at fill
SPX-2026-07-02,2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-07-03,FILLED,2026-07-03 06:45:00,7496.5,Unit 1,7586.16,2026-07-16 08:15:00,TP1 reached | market at window open 06:45,1.068,83.94,
SPX-2026-07-02,2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-07-03,FILLED,2026-07-03 06:45:00,7496.5,Unit 2,7412.56,2026-07-23 16:30:00,stopped out (TP2 reached later at 2026-08-04 17:00:00) | market at window open 06:45,-1.0,83.94,
SPX-2026-07-02,2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-07-03,FILLED,2026-07-03 06:45:00,7496.5,Unit 3,7504.6,2026-07-03 20:00:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,0.096,83.94,
SPX-2026-07-02,2026-07-02,Trade 2 - Pivot (regime-aware),,,,,,,,,,,SUPPRESSED,,,All units,,,SUPPRESSED by card: daily and weekly pivot tiers uncorroborated.,0.0,,
SPX-2026-07-02,2026-07-02,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7425.33,7344.02,7457.71,7499.36,7521.81,81.31,3 units; Unit3 SL->entry+0.2R (7441.59) on TP2 fill; structural runner override on 100%-ext break,2026-07-03,NO FILL,,,All units,,,level 7425.33 not reached in the 06:45-08:45 window on 2026-07-03 (window range 7495.8-7505.1); order expires.,0.0,,
SPX-2026-07-03,2026-07-03,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK (overridden),7482.5,7428.0,7537.0,7591.0,7740.0,54.5,3 units; Unit3 SL->entry+0.2R (7493) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-06,FILLED,2026-07-06 06:45:00,7491.6,Unit 1,7537.0,2026-07-06 18:15:00,TP1 reached | market at window open 06:45,0.714,63.6,
SPX-2026-07-03,2026-07-03,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK (overridden),7482.5,7428.0,7537.0,7591.0,7740.0,54.5,3 units; Unit3 SL->entry+0.2R (7493) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-06,FILLED,2026-07-06 06:45:00,7491.6,Unit 2,7428.0,2026-07-08 12:00:00,stopped out (TP2 reached later at 2026-08-03 20:15:00) | market at window open 06:45,-1.0,63.6,
SPX-2026-07-03,2026-07-03,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK (overridden),7482.5,7428.0,7537.0,7591.0,7740.0,54.5,3 units; Unit3 SL->entry+0.2R (7493) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-06,FILLED,2026-07-06 06:45:00,7491.6,Unit 3,7546.3,2026-07-06 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,0.86,63.6,
SPX-2026-07-03,2026-07-03,Trade 2 - Pivot (TRANSITION breakout side),,,,,,,,,,,SUPPRESSED,,,All units,,,SUPPRESSED by card: all accessible pivot tiers uncorroborated.,0.0,,
SPX-2026-07-03,2026-07-03,Trade 3C - Momentum-Breakout (conditional),LONG,CONDITIONAL - confirmed daily close above 7620.9,7620.9,7391.0,8004.0,8195.0,,229.9,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,2026-08-05,FILLED,2026-08-05 06:45:00,7764.7,Unit 1,7751.3,2026-08-07 23:45:00,confirming close 7747.3 on 2026-08-04; unresolved at end of data - marked to market | market at window open 06:45,-0.036,373.7,entry ref 7620.9 vs window fill 7764.7 (+143.8)
SPX-2026-07-03,2026-07-03,Trade 3C - Momentum-Breakout (conditional),LONG,CONDITIONAL - confirmed daily close above 7620.9,7620.9,7391.0,8004.0,8195.0,,229.9,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,2026-08-05,FILLED,2026-08-05 06:45:00,7764.7,Unit 2,7751.3,2026-08-07 23:45:00,confirming close 7747.3 on 2026-08-04; unresolved at end of data - marked to market | market at window open 06:45,-0.036,373.7,entry ref 7620.9 vs window fill 7764.7 (+143.8)
SPX-2026-07-03,2026-07-03,Trade 3C - Momentum-Breakout (conditional),LONG,CONDITIONAL - confirmed daily close above 7620.9,7620.9,7391.0,8004.0,8195.0,,229.9,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,2026-08-05,FILLED,2026-08-05 06:45:00,7764.7,Unit 3,7751.3,2026-08-07 23:45:00,unresolved at end of data - marked to market,-0.036,373.7,entry ref 7620.9 vs window fill 7764.7 (+143.8) [OPEN_MTM]
SPX-2026-07-09,2026-07-09,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,All units,,,SUPPRESSED by card: direction score |0.22| below the 0.25 conviction threshold.,0.0,,
SPX-2026-07-09,2026-07-09,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,3 units; Unit3 SL->entry-0.2R (7516.1) on TP2 fill; runner exit at daily P re-tag or session close,2026-07-10,FILLED,2026-07-10 06:45:00,7535.4,Unit 1,7545.0,2026-07-10 15:00:00,stopped out (TP1 reached later at 2026-07-17 07:15:00) | marketable at window open (level already breached) - filled at open,-1.0,9.6,entry ref 7508.9 vs window fill 7535.4 (+26.5)
SPX-2026-07-09,2026-07-09,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,3 units; Unit3 SL->entry-0.2R (7516.1) on TP2 fill; runner exit at daily P re-tag or session close,2026-07-10,FILLED,2026-07-10 06:45:00,7535.4,Unit 2,7545.0,2026-07-10 15:00:00,stopped out (TP2 reached later at 2026-07-17 16:15:00) | marketable at window open (level already breached) - filled at open,-1.0,9.6,entry ref 7508.9 vs window fill 7535.4 (+26.5)
SPX-2026-07-09,2026-07-09,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,3 units; Unit3 SL->entry-0.2R (7516.1) on TP2 fill; runner exit at daily P re-tag or session close,2026-07-10,FILLED,2026-07-10 06:45:00,7535.4,Unit 3,7545.0,2026-07-10 15:00:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,9.6,entry ref 7508.9 vs window fill 7535.4 (+26.5)
SPX-2026-07-09,2026-07-09,Trade 3A - Momentum-Pullback (sell stop),SHORT,SELL STOP,7438.0,7485.0,7410.0,7392.0,7344.0,47.0,3 units; 3A structural override on 100%-ext break,2026-07-10,NO FILL,,,All units,,,level 7438.0 not reached in the 06:45-08:45 window on 2026-07-10 (window range 7528.9-7536.7); order expires.,0.0,,
SPX-2026-07-10,2026-07-10,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open (overridden anchor),7543.64,7472.74,7614.54,7685.44,7663.29,70.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stopped at the 10 Jul cash close 21:00 UK or the 3xATR cap,2026-07-13,FILLED,2026-07-13 06:45:00,7539.7,Unit 1,7472.74,2026-07-17 07:15:00,stopped out (TP1 reached later at 2026-08-04 04:45:00) | market at window open 06:45,-1.0,66.96,
SPX-2026-07-10,2026-07-10,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open (overridden anchor),7543.64,7472.74,7614.54,7685.44,7663.29,70.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stopped at the 10 Jul cash close 21:00 UK or the 3xATR cap,2026-07-13,FILLED,2026-07-13 06:45:00,7539.7,Unit 2,7472.74,2026-07-17 07:15:00,stopped out (TP2 reached later at 2026-08-04 17:45:00) | market at window open 06:45,-1.0,66.96,
SPX-2026-07-10,2026-07-10,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open (overridden anchor),7543.64,7472.74,7614.54,7685.44,7663.29,70.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stopped at the 10 Jul cash close 21:00 UK or the 3xATR cap,2026-07-13,FILLED,2026-07-13 06:45:00,7539.7,Unit 3,7510.2,2026-07-13 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,-0.441,66.96,
SPX-2026-07-10,2026-07-10,Trade 2 - Pivot (regime-aware),,,,,,,,,,,SUPPRESSED,,,All units,,,SUPPRESSED by card on two independent grounds under M5 Absolute Rule 4 (uncorroborated pivot tiers).,0.0,,
SPX-2026-07-10,2026-07-10,Trade 3C - Momentum-Breakout,,,,,,,,,,,SUPPRESSED,,,All units,,,SUPPRESSED by card: no confirmed break; not eligible.,0.0,,
SPX-2026-07-13,2026-07-13,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,3 units; Unit3 SL->entry+0.2R (7594.4) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-14,FILLED,2026-07-14 06:45:00,7492.3,Unit 1,7480.25,2026-07-17 07:00:00,stopped out (TP1 reached later at 2026-08-04 17:00:00) | market at window open 06:45,-1.0,12.05,entry ref 7575.39 vs window fill 7492.3 (-83.1)
SPX-2026-07-13,2026-07-13,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,3 units; Unit3 SL->entry+0.2R (7594.4) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-14,FILLED,2026-07-14 06:45:00,7492.3,Unit 2,7480.25,2026-07-17 07:00:00,stopped out (TP2 reached later at 2026-08-05 06:15:00) | market at window open 06:45,-1.0,12.05,entry ref 7575.39 vs window fill 7492.3 (-83.1)
SPX-2026-07-13,2026-07-13,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,3 units; Unit3 SL->entry+0.2R (7594.4) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-14,FILLED,2026-07-14 06:45:00,7492.3,Unit 3,7547.6,2026-07-14 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,4.589,12.05,entry ref 7575.39 vs window fill 7492.3 (-83.1)
SPX-2026-07-13,2026-07-13,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7577.84,7505.84,7577.84,7589.25,7620.0,72.0,3 units; standard BE+0.2R on Unit 2 fill,2026-07-14,NO FILL,,,All units,,,level 7577.84 not reached in the 06:45-08:45 window on 2026-07-14 (window range 7491.5-7529.9); order expires.,0.0,,
