report_id,report_date,strategy,direction,card_entry_mode,card_entry,stop_loss,tp1,tp2,tp3,card_R_points,management,entry_session,entry_rule,fill_status,fill_time_broker,fill_price,R_points,risk_vs_card,unit,exit_price,exit_time_broker,exit_reason,R,notes
SPX-2026-07-03,2026-07-03,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK (overridden),7482.5,7428.0,7537.0,7591.0,7740.0,54.5,3 units; Unit3 SL->entry+0.2R (7493) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-06,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7491.6 was worse than the card entry 7482.5; the -0.5R improvement level 7455.2 was not reached (session range from 06:45: 7488.1-7552.4).,0.0,
SPX-2026-07-03,2026-07-03,Trade 2 - Pivot (TRANSITION breakout side),,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: all accessible pivot tiers uncorroborated.,0.0,
SPX-2026-07-03,2026-07-03,Trade 3C - Momentum-Breakout (conditional),LONG,CONDITIONAL - confirmed daily close above 7620.9,7620.9,7391.0,8004.0,8195.0,,229.9,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,2026-08-05,B: wait for entry -0.5R,NO FILL,,,,,All units,,,confirmed close 7747.3 on 2026-08-04; 06:45 price 7764.7 was worse than the card entry 7620.9; the -0.5R improvement level 7505.9 was not reached (session range from 06:45: 7719.4-7793.7).,0.0,
SPX-2026-07-09,2026-07-09,Trade 1 - Daily Directional,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: direction score |0.22| below the 0.25 conviction threshold.,0.0,
SPX-2026-07-09,2026-07-09,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,3 units; Unit3 SL->entry-0.2R (7516.1) on TP2 fill; runner exit at daily P re-tag or session close,2026-07-10,A: market at 06:45 (better than card entry),FILLED,2026-07-10 06:45:00,7535.4,9.6,0.266,Unit 1,7545.0,2026-07-10 15:00:00,stopped out (TP1 reached later 2026-07-17 07:15:00),-1.0,
SPX-2026-07-09,2026-07-09,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,3 units; Unit3 SL->entry-0.2R (7516.1) on TP2 fill; runner exit at daily P re-tag or session close,2026-07-10,A: market at 06:45 (better than card entry),FILLED,2026-07-10 06:45:00,7535.4,9.6,0.266,Unit 2,7545.0,2026-07-10 15:00:00,stopped out (TP2 reached later 2026-07-17 16:15:00),-1.0,
SPX-2026-07-09,2026-07-09,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,3 units; Unit3 SL->entry-0.2R (7516.1) on TP2 fill; runner exit at daily P re-tag or session close,2026-07-10,A: market at 06:45 (better than card entry),FILLED,2026-07-10 06:45:00,7535.4,9.6,0.266,Unit 3,7545.0,2026-07-10 15:00:00,stopped out,-1.0,
SPX-2026-07-09,2026-07-09,Trade 3A - Momentum-Pullback (sell stop),SHORT,SELL STOP,7438.0,7485.0,7410.0,7392.0,7344.0,47.0,3 units; 3A structural override on 100%-ext break,2026-07-10,A: market-if-better,SKIPPED,2026-07-10 06:45:00,7535.4,,,All units,,,06:45 price 7535.4 is beyond the card stop 7485.0 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-07-10,2026-07-10,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open (overridden anchor),7543.64,7472.74,7614.54,7685.44,7663.29,70.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stopped at the 10 Jul cash close 21:00 UK or the 3xATR cap,2026-07-13,A: market at 06:45 (better than card entry),FILLED,2026-07-13 06:45:00,7539.7,66.96,0.944,Unit 1,7472.74,2026-07-17 07:15:00,stopped out (TP1 reached later 2026-08-04 04:45:00),-1.0,
SPX-2026-07-10,2026-07-10,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open (overridden anchor),7543.64,7472.74,7614.54,7685.44,7663.29,70.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stopped at the 10 Jul cash close 21:00 UK or the 3xATR cap,2026-07-13,A: market at 06:45 (better than card entry),FILLED,2026-07-13 06:45:00,7539.7,66.96,0.944,Unit 2,7472.74,2026-07-17 07:15:00,stopped out (TP2 reached later 2026-08-04 17:45:00),-1.0,
SPX-2026-07-10,2026-07-10,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open (overridden anchor),7543.64,7472.74,7614.54,7685.44,7663.29,70.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stopped at the 10 Jul cash close 21:00 UK or the 3xATR cap,2026-07-13,A: market at 06:45 (better than card entry),FILLED,2026-07-13 06:45:00,7539.7,66.96,0.944,Unit 3,7510.2,2026-07-13 23:45:00,card runner time-stop at entry-session close,-0.441,
SPX-2026-07-10,2026-07-10,Trade 2 - Pivot (regime-aware),,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card on two independent grounds under M5 Absolute Rule 4 (uncorroborated pivot tiers).,0.0,
SPX-2026-07-10,2026-07-10,Trade 3C - Momentum-Breakout,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: no confirmed break; not eligible.,0.0,
SPX-2026-07-13,2026-07-13,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,3 units; Unit3 SL->entry+0.2R (7594.4) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-14,A: market at 06:45 (better than card entry),FILLED,2026-07-14 06:45:00,7492.3,12.05,0.127,Unit 1,7480.25,2026-07-17 07:00:00,stopped out (TP1 reached later 2026-08-04 17:00:00),-1.0,MICRO-R
SPX-2026-07-13,2026-07-13,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,3 units; Unit3 SL->entry+0.2R (7594.4) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-14,A: market at 06:45 (better than card entry),FILLED,2026-07-14 06:45:00,7492.3,12.05,0.127,Unit 2,7480.25,2026-07-17 07:00:00,stopped out (TP2 reached later 2026-08-05 06:15:00),-1.0,MICRO-R
SPX-2026-07-13,2026-07-13,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,3 units; Unit3 SL->entry+0.2R (7594.4) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-14,A: market at 06:45 (better than card entry),FILLED,2026-07-14 06:45:00,7492.3,12.05,0.127,Unit 3,7547.6,2026-07-14 23:45:00,card runner time-stop at entry-session close,4.589,MICRO-R
SPX-2026-07-13,2026-07-13,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7577.84,7505.84,7577.84,7589.25,7620.0,72.0,3 units; standard BE+0.2R on Unit 2 fill,2026-07-14,A: market-if-better,SKIPPED,2026-07-14 06:45:00,7492.3,,,All units,,,06:45 price 7492.3 is beyond the card stop 7505.84 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-07-13,2026-07-13,Trade 3C - Momentum-Breakout,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: no confirmed break.,0.0,
SPX-2026-07-14,2026-07-14,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7575.39,7529.06,7621.7,7668.0,7743.0,46.3,3 units; Unit3 SL->entry+0.2R (7584.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-07-15,A: market at 06:45 (better than card entry),FILLED,2026-07-15 06:45:00,7561.5,32.44,0.7,Unit 1,7529.06,2026-07-15 19:30:00,stopped out (TP1 reached later 2026-08-04 09:00:00),-1.0,
SPX-2026-07-14,2026-07-14,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7575.39,7529.06,7621.7,7668.0,7743.0,46.3,3 units; Unit3 SL->entry+0.2R (7584.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-07-15,A: market at 06:45 (better than card entry),FILLED,2026-07-15 06:45:00,7561.5,32.44,0.7,Unit 2,7529.06,2026-07-15 19:30:00,stopped out (TP2 reached later 2026-08-04 17:00:00),-1.0,
SPX-2026-07-14,2026-07-14,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7575.39,7529.06,7621.7,7668.0,7743.0,46.3,3 units; Unit3 SL->entry+0.2R (7584.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-07-15,A: market at 06:45 (better than card entry),FILLED,2026-07-15 06:45:00,7561.5,32.44,0.7,Unit 3,7529.06,2026-07-15 19:30:00,stopped out,-1.0,
SPX-2026-07-14,2026-07-14,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7554.49,7482.72,7600.83,7626.26,7672.6,71.77,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-07-15,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7561.5 was worse than the card entry 7554.49; the -0.5R improvement level 7518.6 was not reached (session range from 06:45: 7528.6-7582.8).,0.0,
SPX-2026-07-14,2026-07-14,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7581.0,7508.16,7620.9,7739.0,7800.0,72.84,3 units; structural runner override on extension,2026-07-15,A: market at 06:45 (better than card entry),FILLED,2026-07-15 06:45:00,7561.5,53.34,0.732,Unit 1,7508.16,2026-07-16 22:45:00,stopped out (TP1 reached later 2026-08-04 08:30:00),-1.0,
SPX-2026-07-14,2026-07-14,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7581.0,7508.16,7620.9,7739.0,7800.0,72.84,3 units; structural runner override on extension,2026-07-15,A: market at 06:45 (better than card entry),FILLED,2026-07-15 06:45:00,7561.5,53.34,0.732,Unit 2,7508.16,2026-07-16 22:45:00,stopped out (TP2 reached later 2026-08-04 20:15:00),-1.0,
SPX-2026-07-14,2026-07-14,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7581.0,7508.16,7620.9,7739.0,7800.0,72.84,3 units; structural runner override on extension,2026-07-15,A: market at 06:45 (better than card entry),FILLED,2026-07-15 06:45:00,7561.5,53.34,0.732,Unit 3,7508.16,2026-07-16 22:45:00,stopped out,-1.0,
SPX-2026-07-15,2026-07-15,Trade 1 - Daily Directional,LONG,MARKET @ 07:00 UK,7543.6,7483.4,7603.8,7664.0,7724.0,60.2,3 units; Unit3 SL->entry+0.2R (7555.6) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-16,B: limit at entry -0.5R = 7513.50 (did not chase),FILLED,2026-07-16 22:30:00,7513.5,30.1,0.5,Unit 1,7483.4,2026-07-17 06:45:00,stopped out (TP1 reached later 2026-08-03 21:00:00),-1.0,
SPX-2026-07-15,2026-07-15,Trade 1 - Daily Directional,LONG,MARKET @ 07:00 UK,7543.6,7483.4,7603.8,7664.0,7724.0,60.2,3 units; Unit3 SL->entry+0.2R (7555.6) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-16,B: limit at entry -0.5R = 7513.50 (did not chase),FILLED,2026-07-16 22:30:00,7513.5,30.1,0.5,Unit 2,7483.4,2026-07-17 06:45:00,stopped out (TP2 reached later 2026-08-04 17:00:00),-1.0,
SPX-2026-07-15,2026-07-15,Trade 1 - Daily Directional,LONG,MARKET @ 07:00 UK,7543.6,7483.4,7603.8,7664.0,7724.0,60.2,3 units; Unit3 SL->entry+0.2R (7555.6) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-16,B: limit at entry -0.5R = 7513.50 (did not chase),FILLED,2026-07-16 22:30:00,7513.5,30.1,0.5,Unit 3,7526.2,2026-07-16 23:45:00,card runner time-stop at entry-session close,0.422,
SPX-2026-07-15,2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7530.6,7497.8,7553.2,7572.2,7591.1,32.8,3 units; Unit3 SL->entry+0.2R (7537.16) on TP2 fill,2026-07-16,B: limit at entry -0.5R = 7514.20 (did not chase),FILLED,2026-07-16 22:30:00,7514.2,16.4,0.5,Unit 1,7497.8,2026-07-17 04:30:00,stopped out (TP1 reached later 2026-08-03 16:45:00),-1.0,
SPX-2026-07-15,2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7530.6,7497.8,7553.2,7572.2,7591.1,32.8,3 units; Unit3 SL->entry+0.2R (7537.16) on TP2 fill,2026-07-16,B: limit at entry -0.5R = 7514.20 (did not chase),FILLED,2026-07-16 22:30:00,7514.2,16.4,0.5,Unit 2,7497.8,2026-07-17 04:30:00,stopped out (TP2 reached later 2026-08-03 17:30:00),-1.0,
SPX-2026-07-15,2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7530.6,7497.8,7553.2,7572.2,7591.1,32.8,3 units; Unit3 SL->entry+0.2R (7537.16) on TP2 fill,2026-07-16,B: limit at entry -0.5R = 7514.20 (did not chase),FILLED,2026-07-16 22:30:00,7514.2,16.4,0.5,Unit 3,7497.8,2026-07-17 04:30:00,stopped out,-1.0,
SPX-2026-07-15,2026-07-15,Trade 3C - Momentum-Breakout,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: no confirmed break.,0.0,
SPX-2026-07-16,2026-07-16,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,3 units; Unit3 SL->entry+0.2R (7571.86) on TP2 fill; runner 3xATR cap or session close,2026-07-17,A: market at 06:45 (better than card entry),FILLED,2026-07-17 06:45:00,7488.7,86.44,0.612,Unit 1,7402.26,2026-07-23 18:00:00,stopped out (TP1 reached later 2026-08-04 17:45:00),-1.0,
SPX-2026-07-16,2026-07-16,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,3 units; Unit3 SL->entry+0.2R (7571.86) on TP2 fill; runner 3xATR cap or session close,2026-07-17,A: market at 06:45 (better than card entry),FILLED,2026-07-17 06:45:00,7488.7,86.44,0.612,Unit 2,7402.26,2026-07-23 18:00:00,stopped out (TP2 never reached),-1.0,
SPX-2026-07-16,2026-07-16,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,3 units; Unit3 SL->entry+0.2R (7571.86) on TP2 fill; runner 3xATR cap or session close,2026-07-17,A: market at 06:45 (better than card entry),FILLED,2026-07-17 06:45:00,7488.7,86.44,0.612,Unit 3,7455.3,2026-07-17 23:45:00,card runner time-stop at entry-session close,-0.386,
SPX-2026-07-16,2026-07-16,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7538.09,7518.73,7562.94,7572.62,7590.0,19.36,3 units; standard tranche rule,2026-07-17,A: market-if-better,SKIPPED,2026-07-17 06:45:00,7488.7,,,All units,,,06:45 price 7488.7 is beyond the card stop 7518.73 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-07-16,2026-07-16,Trade 3C - Transition Breakout,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,"SUPPRESSED by card: price mid-range, no confirming close.",0.0,
SPX-2026-07-17,2026-07-17,Trade 1 - Daily Directional,SHORT,PENDING @ 14:30 UK cash open,7542.76,7586.27,7499.25,7455.75,7327.55,43.51,3 units; Unit3 SL->entry+0.2R (7534.06) on TP2 fill,2026-07-20,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7468.5 was worse than the card entry 7542.76; the -0.5R improvement level 7564.5 was not reached (session range from 06:45: 7437.8-7512.8).,0.0,
SPX-2026-07-17,2026-07-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-20,A: market at 06:45 (better than card entry),FILLED,2026-07-20 06:45:00,7468.5,14.93,0.311,Unit 1,7453.57,2026-07-20 09:30:00,stopped out (TP1 reached later 2026-08-03 16:45:00),-1.0,
SPX-2026-07-17,2026-07-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-20,A: market at 06:45 (better than card entry),FILLED,2026-07-20 06:45:00,7468.5,14.93,0.311,Unit 2,7453.57,2026-07-20 09:30:00,stopped out (TP2 reached later 2026-08-03 20:30:00),-1.0,
SPX-2026-07-17,2026-07-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-20,A: market at 06:45 (better than card entry),FILLED,2026-07-20 06:45:00,7468.5,14.93,0.311,Unit 3,7453.57,2026-07-20 09:30:00,stopped out,-1.0,
SPX-2026-07-17,2026-07-17,Trade 3 - Pivot fade (sell limit daily R1),SHORT,SELL LIMIT,7568.33,7599.43,7537.23,7506.12,7353.12,31.1,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-07-20,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7468.5 was worse than the card entry 7568.33; the -0.5R improvement level 7583.9 was not reached (session range from 06:45: 7437.8-7512.8).,0.0,
SPX-2026-07-20,2026-07-20,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED 3xATR / session-close time-stop,2026-07-21,A: market at 06:45 (better than card entry),FILLED,2026-07-21 06:45:00,7471.2,45.32,0.77,Unit 1,7516.52,2026-07-22 17:00:00,stopped out (TP1 reached later 2026-07-23 18:00:00),-1.0,
SPX-2026-07-20,2026-07-20,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED 3xATR / session-close time-stop,2026-07-21,A: market at 06:45 (better than card entry),FILLED,2026-07-21 06:45:00,7471.2,45.32,0.77,Unit 2,7516.52,2026-07-22 17:00:00,stopped out (TP2 reached later 2026-07-29 22:30:00),-1.0,
SPX-2026-07-20,2026-07-20,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED 3xATR / session-close time-stop,2026-07-21,A: market at 06:45 (better than card entry),FILLED,2026-07-21 06:45:00,7471.2,45.32,0.77,Unit 3,7503.7,2026-07-21 23:45:00,card runner time-stop at entry-session close,-0.717,
SPX-2026-07-20,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),SHORT,SELL STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-21,A: market at 06:45 (better than card entry),FILLED,2026-07-21 06:45:00,7471.2,16.24,0.568,Unit 1,7487.44,2026-07-21 09:30:00,stopped out (TP1 reached later 2026-07-23 15:45:00),-1.0,
SPX-2026-07-20,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),SHORT,SELL STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-21,A: market at 06:45 (better than card entry),FILLED,2026-07-21 06:45:00,7471.2,16.24,0.568,Unit 2,7487.44,2026-07-21 09:30:00,stopped out (TP2 reached later 2026-07-23 16:30:00),-1.0,
SPX-2026-07-20,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),SHORT,SELL STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-21,A: market at 06:45 (better than card entry),FILLED,2026-07-21 06:45:00,7471.2,16.24,0.568,Unit 3,7487.44,2026-07-21 09:30:00,stopped out,-1.0,
SPX-2026-07-20,2026-07-20,Trade 3C - Momentum-Breakout (conditional),SHORT,CONDITIONAL - stop-entry ~7276.13 on confirmed downside close,7276.13,7470.83,6999.76,6852.55,,194.7,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,,conditional,NO TRIGGER,,,,,All units,,,confirming close beyond 7276.13 never printed,0.0,
SPX-2026-07-21,2026-07-21,Trade 1 - Daily Directional,SHORT,MARKET @ overridden session-open anchor,7443.0,7502.0,7384.0,7325.0,7245.0,59.0,3 units; Unit3 SL->entry-0.2R (7455) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-22,A: market at 06:45 (better than card entry),FILLED,2026-07-22 06:45:00,7501.8,0.2,0.003,Unit 1,7502.0,2026-07-22 06:45:00,stopped out (TP1 reached later 2026-07-23 18:15:00),-1.0,MICRO-R
SPX-2026-07-21,2026-07-21,Trade 1 - Daily Directional,SHORT,MARKET @ overridden session-open anchor,7443.0,7502.0,7384.0,7325.0,7245.0,59.0,3 units; Unit3 SL->entry-0.2R (7455) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-22,A: market at 06:45 (better than card entry),FILLED,2026-07-22 06:45:00,7501.8,0.2,0.003,Unit 2,7502.0,2026-07-22 06:45:00,stopped out (TP2 reached later 2026-07-29 22:45:00),-1.0,MICRO-R
SPX-2026-07-21,2026-07-21,Trade 1 - Daily Directional,SHORT,MARKET @ overridden session-open anchor,7443.0,7502.0,7384.0,7325.0,7245.0,59.0,3 units; Unit3 SL->entry-0.2R (7455) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-22,A: market at 06:45 (better than card entry),FILLED,2026-07-22 06:45:00,7501.8,0.2,0.003,Unit 3,7502.0,2026-07-22 06:45:00,stopped out,-1.0,MICRO-R
SPX-2026-07-21,2026-07-21,Trade 2 - Pivot (regime-aware),,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: all pivot tiers uncorroborated - cannot anchor level-based limit orders.,0.0,
SPX-2026-07-21,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),SHORT,"CONDITIONAL - confirmed downside break, entry at breakdown close",7443.0,7530.0,7094.0,6933.0,6800.0,87.0,3 units; structural TPs preserved,2026-07-24,B: wait for entry -0.5R,NO FILL,,,,,All units,,,confirmed close 7418.0 on 2026-07-23; 06:45 price 7402.6 was worse than the card entry 7443.0; the -0.5R improvement level 7486.5 was not reached (session range from 06:45: 7395.6-7460.2).,0.0,
SPX-2026-07-22,2026-07-22,Trade 1 - Daily Directional,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: direction score below threshold.,0.0,
SPX-2026-07-22,2026-07-22,Trade 2 - Pivot (regime-aware),,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: TRANSITION/ranging regime suppression.,0.0,
SPX-2026-07-22,2026-07-22,"Trade 3B - Mean-Reversion (range fade, short leg)",SHORT,SELL LIMIT into the 78.6-88.6% zone,7524.1,7556.5,7442.9,7329.3,7300.9,32.4,"3 units; Unit1 to range mid, Unit2 to opposite side -10%, Unit3 runner on a range break",2026-07-23,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7491.3 was worse than the card entry 7524.1; the -0.5R improvement level 7540.3 was not reached (session range from 06:45: 7375.3-7499.0).,0.0,
SPX-2026-07-23,2026-07-23,Trade 1 - Daily Directional,SHORT,MARKET @ 23 Jul cash open 14:30 UK,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-24,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7402.6 was worse than the card entry 7498.96; the -0.5R improvement level 7510.1 was not reached (session range from 06:45: 7395.6-7460.2).,0.0,
SPX-2026-07-23,2026-07-23,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-07-24,A: market-if-better,SKIPPED,2026-07-24 06:45:00,7402.6,,,All units,,,06:45 price 7402.6 is beyond the card stop 7414.64 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-07-23,2026-07-23,Trade 3 - Pivot fade (sell limit daily R2),SHORT,SELL LIMIT,7540.65,7588.26,7504.03,7490.13,7483.19,47.61,3 units; runner exit at daily S1,2026-07-24,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7402.6 was worse than the card entry 7540.65; the -0.5R improvement level 7564.5 was not reached (session range from 06:45: 7395.6-7460.2).,0.0,
SPX-2026-07-24,2026-07-24,Trade 1 - Daily Directional,SHORT,"PENDING @ 07:00 UK anchor, executed 14:30 UK",7408.3,7446.52,7370.08,7331.86,7190.5,38.22,"3 units; Unit3 SL->entry-0.2R on TP2 fill; runner 3xATR cap, time-stopped at the cash close",2026-07-27,A: market-if-better,SKIPPED,2026-07-27 06:45:00,7466.8,,,All units,,,06:45 price 7466.8 is beyond the card stop 7446.52 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-07-24,2026-07-24,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7428.37,7479.28,7375.53,7342.77,7289.93,50.91,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-27,A: market at 06:45 (better than card entry),FILLED,2026-07-27 06:45:00,7466.8,12.48,0.245,Unit 1,7479.28,2026-07-27 08:30:00,stopped out (TP1 reached later 2026-07-29 17:00:00),-1.0,MICRO-R
SPX-2026-07-24,2026-07-24,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7428.37,7479.28,7375.53,7342.77,7289.93,50.91,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-27,A: market at 06:45 (better than card entry),FILLED,2026-07-27 06:45:00,7466.8,12.48,0.245,Unit 2,7479.28,2026-07-27 08:30:00,stopped out (TP2 reached later 2026-07-29 19:15:00),-1.0,MICRO-R
SPX-2026-07-24,2026-07-24,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7428.37,7479.28,7375.53,7342.77,7289.93,50.91,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-27,A: market at 06:45 (better than card entry),FILLED,2026-07-27 06:45:00,7466.8,12.48,0.245,Unit 3,7479.28,2026-07-27 08:30:00,stopped out,-1.0,MICRO-R
SPX-2026-07-24,2026-07-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),SHORT,SELL LIMIT,7481.66,7552.99,7395.6,7334.32,7256.36,71.33,3 units; Unit3 SL->entry-0.2R (7467.39) on TP2 fill; structural override on 100%-ext break,2026-07-27,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7466.8 was worse than the card entry 7481.66; the -0.5R improvement level 7517.3 was not reached (session range from 06:45: 7382.9-7491.0).,0.0,
SPX-2026-07-27,2026-07-27,Trade 1 - Daily Directional,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: direction score |0.20| below the 0.25 threshold.,0.0,
